date,ticker,price
2024-07-15,JNJ,142.57
2024-07-15,JPM,203.52
2024-07-15,META,493.73
2024-07-15,MSFT,448.93
2024-07-15,NVDA,128.39
2024-07-15,PG,158.45
2024-07-15,XOM,109.35
2024-07-16,AAPL,233.24
2024-07-16,AMZN,193.02
2024-07-16,GOOGL,182.75
2024-07-16,JNJ,144.26
2024-07-16,JPM,206.98
2024-07-16,META,487.39
2024-07-16,MSFT,444.54
2024-07-16,NVDA,126.31
2024-07-16,PG,160.74
2024-07-16,XOM,110.13
2024-07-17,AAPL,227.34
2024-07-17,AMZN,187.93
2024-07-17,GOOGL,179.87
2024-07-17,JNJ,149.58
2024-07-17,JPM,210.13
2024-07-17,META,459.73
2024-07-17,MSFT,438.6
2024-07-17,NVDA,117.94
2024-07-17,PG,163.13
2024-07-17,XOM,111.65
2024-07-18,AAPL,222.67
2024-07-18,AMZN,183.75
2024-07-18,GOOGL,176.56
2024-07-18,JNJ,148.48
2024-07-18,JPM,203.46
2024-07-18,META,473.52
2024-07-18,MSFT,435.49
2024-07-18,NVDA,121.04
2024-07-18,PG,162.17
2024-07-18,XOM,112.75
2024-07-19,AAPL,222.8
2024-07-19,AMZN,183.13
2024-07-19,GOOGL,176.53
2024-07-19,JNJ,147.78
2024-07-19,JPM,203.26
2024-07-19,META,474.46
2024-07-19,MSFT,432.26
2024-07-19,NVDA,117.88
2024-07-19,PG,162.68
2024-07-19,XOM,110.16
2024-07-22,AAPL,222.45
2024-07-22,AMZN,182.55
2024-07-22,GOOGL,180.51
2024-07-22,JNJ,147.35
2024-07-22,JPM,203.75
2024-07-22,META,485.01
2024-07-22,MSFT,438.03
2024-07-22,NVDA,123.49
2024-07-22,PG,162.96
2024-07-22,XOM,109.4
2024-07-23,AAPL,223.49
2024-07-23,AMZN,186.41
2024-07-23,GOOGL,180.63
2024-07-23,JNJ,145.54
2024-07-23,JPM,203.8
2024-07-23,META,486.3
2024-07-23,MSFT,439.92
2024-07-23,NVDA,122.54
2024-07-23,PG,161.38
2024-07-23,XOM,107.64
2024-07-24,AAPL,217.07
2024-07-24,AMZN,180.83
2024-07-24,GOOGL,171.53
2024-07-24,JNJ,149.3
2024-07-24,JPM,202.11
2024-07-24,META,459.01
2024-07-24,MSFT,424.14
2024-07-24,NVDA,114.2
2024-07-24,PG,162.72
2024-07-24,XOM,109.16
2024-07-25,AAPL,216.02
2024-07-25,AMZN,179.85
2024-07-25,GOOGL,166.22
2024-07-25,JNJ,152.51
2024-07-25,JPM,202.19
2024-07-25,META,451.19
2024-07-25,MSFT,413.76
2024-07-25,NVDA,112.23
2024-07-25,PG,161.65
2024-07-25,XOM,111.45
2024-07-26,AAPL,216.49
2024-07-26,AMZN,182.5
2024-07-26,GOOGL,165.94
2024-07-26,JNJ,153.46
2024-07-26,JPM,205.65
2024-07-26,META,463.42
2024-07-26,MSFT,420.55
2024-07-26,NVDA,113.01
2024-07-26,PG,163.79
2024-07-26,XOM,111.36
2024-07-29,AAPL,216.77
2024-07-29,AMZN,183.2
2024-07-29,GOOGL,168.45
2024-07-29,JNJ,151.48
2024-07-29,JPM,204.3
2024-07-29,META,463.43
2024-07-29,MSFT,422.0
2024-07-29,NVDA,111.54
2024-07-29,PG,164.59
2024-07-29,XOM,110.19
2024-07-30,AAPL,217.32
2024-07-30,AMZN,181.71
2024-07-30,GOOGL,169.21
2024-07-30,JNJ,154.12
2024-07-30,JPM,208.51
2024-07-30,META,460.92
2024-07-30,MSFT,418.23
2024-07-30,NVDA,103.69
2024-07-30,PG,156.62
2024-07-30,XOM,112.15
2024-07-31,AAPL,220.58
2024-07-31,AMZN,186.98
2024-07-31,GOOGL,170.45
2024-07-31,JNJ,150.8
2024-07-31,JPM,206.19
2024-07-31,META,472.51
2024-07-31,MSFT,413.71
2024-07-31,NVDA,116.97
2024-07-31,PG,155.71
2024-07-31,XOM,112.55
2024-08-01,AAPL,216.89
2024-08-01,AMZN,184.07
2024-08-01,GOOGL,169.67
2024-08-01,JNJ,153.58
2024-08-01,JPM,201.5
2024-08-01,META,495.3
2024-08-01,MSFT,412.48
2024-08-01,NVDA,109.16
2024-08-01,PG,160.48
2024-08-01,XOM,111.0
2024-08-02,AAPL,218.38
2024-08-02,AMZN,167.9
2024-08-02,GOOGL,165.6
2024-08-02,JNJ,156.81
2024-08-02,JPM,192.95
2024-08-02,META,485.75
2024-08-02,MSFT,403.96
2024-08-02,NVDA,107.22
2024-08-02,PG,164.73
2024-08-02,XOM,110.93
2024-08-05,AAPL,207.86
2024-08-05,AMZN,161.02
2024-08-05,GOOGL,158.24
2024-08-05,JNJ,154.05
2024-08-05,JPM,188.85
2024-08-05,META,473.4
2024-08-05,MSFT,390.77
2024-08-05,NVDA,100.41
2024-08-05,PG,162.78
2024-08-05,XOM,108.93
2024-08-06,AAPL,205.83
2024-08-06,AMZN,161.93
2024-08-06,GOOGL,157.28
2024-08-06,JNJ,151.87
2024-08-06,JPM,194.12
2024-08-06,META,491.67
2024-08-06,MSFT,395.18
2024-08-06,NVDA,104.21
2024-08-06,PG,162.81
2024-08-06,XOM,108.35
2024-08-07,AAPL,208.4
2024-08-07,AMZN,162.77
2024-08-07,GOOGL,157.93
2024-08-07,JNJ,151.8
2024-08-07,JPM,194.17
2024-08-07,META,486.53
2024-08-07,MSFT,394.01
2024-08-07,NVDA,98.87
2024-08-07,PG,164.68
2024-08-07,XOM,109.79
2024-08-08,AAPL,211.87
2024-08-08,AMZN,165.8
2024-08-08,GOOGL,161.0
2024-08-08,JNJ,153.06
2024-08-08,JPM,197.72
2024-08-08,META,507.13
2024-08-08,MSFT,398.22
2024-08-08,NVDA,104.93
2024-08-08,PG,165.5
2024-08-08,XOM,111.89
2024-08-09,AAPL,214.78
2024-08-09,AMZN,166.94
2024-08-09,GOOGL,162.63
2024-08-09,JNJ,153.44
2024-08-09,JPM,199.41
2024-08-09,META,515.23
2024-08-09,MSFT,401.52
2024-08-09,NVDA,104.71
2024-08-09,PG,165.18
2024-08-09,XOM,112.8
2024-08-12,AAPL,216.31
2024-08-12,AMZN,166.8
2024-08-12,GOOGL,161.26
2024-08-12,JNJ,152.74
2024-08-12,JPM,199.78
2024-08-12,META,513.42
2024-08-12,MSFT,402.3
2024-08-12,NVDA,108.97
2024-08-12,PG,161.57
2024-08-12,XOM,112.94
2024-08-13,AAPL,220.03
2024-08-13,AMZN,170.23
2024-08-13,GOOGL,163.12
2024-08-13,JNJ,151.31
2024-08-13,JPM,201.48
2024-08-13,META,525.95
2024-08-13,MSFT,409.42
2024-08-13,NVDA,116.09
2024-08-13,PG,162.03
2024-08-13,XOM,111.86
2024-08-14,AAPL,220.48
2024-08-14,AMZN,170.1
2024-08-14,GOOGL,159.35
2024-08-14,JNJ,151.4
2024-08-14,JPM,203.71
2024-08-14,META,524.18
2024-08-14,MSFT,412.24
2024-08-14,NVDA,118.03
2024-08-14,PG,163.49
2024-08-14,XOM,112.89
2024-08-15,AAPL,223.46
2024-08-15,AMZN,177.59
2024-08-15,GOOGL,160.27
2024-08-15,JNJ,151.98
2024-08-15,JPM,204.98
2024-08-15,META,534.7
2024-08-15,MSFT,417.11
2024-08-15,NVDA,122.81
2024-08-15,PG,162.64
2024-08-15,XOM,113.59
2024-08-16,AAPL,224.78
2024-08-16,AMZN,177.06
2024-08-16,GOOGL,161.92
2024-08-16,JNJ,152.27
2024-08-16,JPM,207.32
2024-08-16,META,524.84
2024-08-16,MSFT,414.58
2024-08-16,NVDA,124.53
2024-08-16,PG,162.61
2024-08-16,XOM,113.06
2024-08-19,AAPL,224.63
2024-08-19,AMZN,178.22
2024-08-19,GOOGL,165.61
2024-08-19,JNJ,152.5
2024-08-19,JPM,208.76
2024-08-19,META,526.69
2024-08-19,MSFT,417.61
2024-08-19,NVDA,129.94
2024-08-19,PG,163.13
2024-08-19,XOM,113.4
2024-08-20,AAPL,225.24
2024-08-20,AMZN,178.88
2024-08-20,GOOGL,166.12
2024-08-20,JNJ,153.0
2024-08-20,JPM,207.86
2024-08-20,META,524.15
2024-08-20,MSFT,420.85
2024-08-20,NVDA,127.2
2024-08-20,PG,165.05
2024-08-20,XOM,109.62
2024-08-21,AAPL,225.13
2024-08-21,AMZN,180.11
2024-08-21,GOOGL,164.8
2024-08-21,JNJ,154.22
2024-08-21,JPM,207.93
2024-08-21,META,532.54
2024-08-21,MSFT,420.19
2024-08-21,NVDA,128.45
2024-08-21,PG,164.81
2024-08-21,XOM,108.92
2024-08-22,AAPL,223.27
2024-08-22,AMZN,176.13
2024-08-22,GOOGL,162.76
2024-08-22,JNJ,155.1
2024-08-22,JPM,209.9
2024-08-22,META,529.33
2024-08-22,MSFT,411.68
2024-08-22,NVDA,123.69
2024-08-22,PG,164.8
2024-08-22,XOM,109.77
2024-08-23,AAPL,225.57
2024-08-23,AMZN,177.04
2024-08-23,GOOGL,164.57
2024-08-23,JNJ,156.8
2024-08-23,JPM,211.53
2024-08-23,META,525.41
2024-08-23,MSFT,412.91
2024-08-23,NVDA,129.31
2024-08-23,PG,163.85
2024-08-23,XOM,111.29
2024-08-26,AAPL,225.91
2024-08-26,AMZN,175.5
2024-08-26,GOOGL,165.1
2024-08-26,JNJ,157.26
2024-08-26,JPM,212.36
2024-08-26,META,518.57
2024-08-26,MSFT,409.64
2024-08-26,NVDA,126.41
2024-08-26,PG,165.0
2024-08-26,XOM,113.67
2024-08-27,AAPL,226.75
2024-08-27,AMZN,173.12
2024-08-27,GOOGL,163.63
2024-08-27,JNJ,156.85
2024-08-27,JPM,213.34
2024-08-27,META,516.56
2024-08-27,MSFT,409.99
2024-08-27,NVDA,128.25
2024-08-27,PG,163.93
2024-08-27,XOM,112.59
2024-08-28,AAPL,225.22
2024-08-28,AMZN,170.8
2024-08-28,GOOGL,161.81
2024-08-28,JNJ,157.79
2024-08-28,JPM,214.42
2024-08-28,META,514.25
2024-08-28,MSFT,406.78
2024-08-28,NVDA,125.56
2024-08-28,PG,163.75
2024-08-28,XOM,111.48
2024-08-29,AAPL,228.5
2024-08-29,AMZN,172.12
2024-08-29,GOOGL,160.75
2024-08-29,JNJ,158.08
2024-08-29,JPM,215.31
2024-08-29,META,515.68
2024-08-29,MSFT,409.28
2024-08-29,NVDA,117.54
2024-08-29,PG,164.69
2024-08-29,XOM,113.02
2024-08-30,AAPL,227.72
2024-08-30,AMZN,178.5
2024-08-30,GOOGL,162.34
2024-08-30,JNJ,159.65
2024-08-30,JPM,217.82
2024-08-30,META,518.76
2024-08-30,MSFT,413.26
2024-08-30,NVDA,119.32
2024-08-30,PG,166.15
2024-08-30,XOM,112.84
2024-09-03,AAPL,221.52
2024-09-03,AMZN,176.25
2024-09-03,GOOGL,156.36
2024-09-03,JNJ,160.9
2024-09-03,JPM,213.46
2024-09-03,META,509.25
2024-09-03,MSFT,405.63
2024-09-03,NVDA,107.95
2024-09-03,PG,169.03
2024-09-03,XOM,110.47
2024-09-04,AAPL,219.61
2024-09-04,AMZN,173.33
2024-09-04,GOOGL,155.45
2024-09-04,JNJ,161.1
2024-09-04,JPM,212.52
2024-09-04,META,510.23
2024-09-04,MSFT,405.09
2024-09-04,NVDA,106.16
2024-09-04,PG,170.37
2024-09-04,XOM,109.13
2024-09-05,AAPL,221.14
2024-09-05,AMZN,177.89
2024-09-05,GOOGL,156.24
2024-09-05,JNJ,158.82
2024-09-05,JPM,210.87
2024-09-05,META,514.33
2024-09-05,MSFT,404.59
2024-09-05,NVDA,107.16
2024-09-05,PG,169.95
2024-09-05,XOM,108.27
2024-09-06,AAPL,219.58
2024-09-06,AMZN,171.39
2024-09-06,GOOGL,149.96
2024-09-06,JNJ,158.23
2024-09-06,JPM,205.86
2024-09-06,META,497.82
2024-09-06,MSFT,397.96
2024-09-06,NVDA,102.79
2024-09-06,PG,170.07
2024-09-06,XOM,107.77
2024-09-09,AAPL,219.67
2024-09-09,AMZN,175.4
2024-09-09,GOOGL,147.96
2024-09-09,JNJ,160.37
2024-09-09,JPM,210.07
2024-09-09,META,502.32
2024-09-09,MSFT,401.94
2024-09-09,NVDA,106.42
2024-09-09,PG,170.53
2024-09-09,XOM,110.03
2024-09-10,AAPL,218.88
2024-09-10,AMZN,179.55
2024-09-10,GOOGL,147.91
2024-09-10,JNJ,161.12
2024-09-10,JPM,199.17
2024-09-10,META,502.32
2024-09-10,MSFT,410.35
2024-09-10,NVDA,108.05
2024-09-10,PG,172.2
2024-09-10,XOM,106.03
2024-09-11,AAPL,221.41
2024-09-11,AMZN,184.52
2024-09-11,GOOGL,150.4
2024-09-11,JNJ,158.65
2024-09-11,JPM,200.79
2024-09-11,META,509.32
2024-09-11,MSFT,419.1
2024-09-11,NVDA,116.86
2024-09-11,PG,168.45
2024-09-11,XOM,104.97
2024-09-12,AAPL,221.52
2024-09-12,AMZN,187.0
2024-09-12,GOOGL,153.91
2024-09-12,JNJ,158.48
2024-09-12,JPM,200.18
2024-09-12,META,523.03
2024-09-12,MSFT,423.03
2024-09-12,NVDA,119.1
2024-09-12,PG,168.02
2024-09-12,XOM,106.42
2024-09-13,AAPL,221.25
2024-09-13,AMZN,186.49
2024-09-13,GOOGL,156.67
2024-09-13,JNJ,159.33
2024-09-13,JPM,197.97
2024-09-13,META,522.05
2024-09-13,MSFT,426.58
2024-09-13,NVDA,119.06
2024-09-13,PG,168.61
2024-09-13,XOM,106.34
2024-09-16,AAPL,215.11
2024-09-16,AMZN,184.89
2024-09-16,GOOGL,157.26
2024-09-16,JNJ,160.74
2024-09-16,JPM,201.4
2024-09-16,META,531.18
2024-09-16,MSFT,427.33
2024-09-16,NVDA,116.74
2024-09-16,PG,171.67
2024-09-16,XOM,107.83
2024-09-17,AAPL,215.58
2024-09-17,AMZN,186.88
2024-09-17,GOOGL,158.52
2024-09-17,JNJ,160.82
2024-09-17,JPM,202.75
2024-09-17,META,534.2
2024-09-17,MSFT,431.1
2024-09-17,NVDA,115.55
2024-09-17,PG,170.35
2024-09-17,XOM,109.24
2024-09-18,AAPL,219.45
2024-09-18,AMZN,186.43
2024-09-18,GOOGL,159.0
2024-09-18,JNJ,159.93
2024-09-18,JPM,201.08
2024-09-18,META,535.83
2024-09-18,MSFT,426.8
2024-09-18,NVDA,113.33
2024-09-18,PG,168.45
2024-09-18,XOM,109.62
2024-09-19,AAPL,227.59
2024-09-19,AMZN,189.87
2024-09-19,GOOGL,161.32
2024-09-19,JNJ,158.65
2024-09-19,JPM,203.94
2024-09-19,META,556.89
2024-09-19,MSFT,434.61
2024-09-19,NVDA,117.83
2024-09-19,PG,166.15
2024-09-19,XOM,110.98
2024-09-20,AAPL,226.92
2024-09-20,AMZN,191.6
2024-09-20,GOOGL,162.77
2024-09-20,JNJ,158.02
2024-09-20,JPM,204.53
2024-09-20,META,559.13
2024-09-20,MSFT,431.22
2024-09-20,NVDA,115.96
2024-09-20,PG,168.74
2024-09-20,XOM,110.28
2024-09-23,AAPL,225.2
2024-09-23,AMZN,193.88
2024-09-23,GOOGL,161.03
2024-09-23,JNJ,157.11
2024-09-23,JPM,204.87
2024-09-23,META,562.18
2024-09-23,MSFT,429.48
2024-09-23,NVDA,116.22
2024-09-23,PG,168.31
2024-09-23,XOM,112.28
2024-09-24,AAPL,226.1
2024-09-24,AMZN,193.96
2024-09-24,GOOGL,161.47
2024-09-24,JNJ,156.69
2024-09-24,JPM,205.02
2024-09-24,META,561.11
2024-09-24,MSFT,425.18
2024-09-24,NVDA,120.83
2024-09-24,PG,167.79
2024-09-24,XOM,111.99
2024-09-25,AAPL,225.1
2024-09-25,AMZN,192.53
2024-09-25,GOOGL,160.68
2024-09-25,JNJ,154.59
2024-09-25,JPM,203.66
2024-09-25,META,566.07
2024-09-25,MSFT,428.09
2024-09-25,NVDA,123.47
2024-09-25,PG,166.85
2024-09-25,XOM,109.8
2024-09-26,AAPL,226.25
2024-09-26,AMZN,191.16
2024-09-26,GOOGL,161.91
2024-09-26,JNJ,155.35
2024-09-26,JPM,203.26
2024-09-26,META,565.6
2024-09-26,MSFT,427.3
2024-09-26,NVDA,124.0
2024-09-26,PG,167.77
2024-09-26,XOM,107.92
2024-09-27,AAPL,226.52
2024-09-27,AMZN,187.97
2024-09-27,GOOGL,163.12
2024-09-27,JNJ,155.36
2024-09-27,JPM,203.96
2024-09-27,META,565.12
2024-09-27,MSFT,424.04
2024-09-27,NVDA,121.36
2024-09-27,PG,168.09
2024-09-27,XOM,110.81
2024-09-30,AAPL,231.7
2024-09-30,AMZN,186.33
2024-09-30,GOOGL,165.01
2024-09-30,JNJ,155.99
2024-09-30,JPM,204.31
2024-09-30,META,570.18
2024-09-30,MSFT,426.3
2024-09-30,NVDA,121.4
2024-09-30,PG,167.76
2024-09-30,XOM,112.15
2024-10-01,AAPL,224.94
2024-10-01,AMZN,185.13
2024-10-01,GOOGL,166.15
2024-10-01,JNJ,155.93
2024-10-01,JPM,200.61
2024-10-01,META,574.19
2024-10-01,MSFT,416.78
2024-10-01,NVDA,116.96
2024-10-01,PG,167.6
2024-10-01,XOM,114.74
2024-10-02,AAPL,225.51
2024-10-02,AMZN,184.76
2024-10-02,GOOGL,165.02
2024-10-02,JNJ,155.14
2024-10-02,JPM,200.85
2024-10-02,META,570.55
2024-10-02,MSFT,413.25
2024-10-02,NVDA,118.81
2024-10-02,PG,166.52
2024-10-02,XOM,116.26
2024-10-03,AAPL,224.41
2024-10-03,AMZN,181.96
2024-10-03,GOOGL,165.02
2024-10-03,JNJ,154.49
2024-10-03,JPM,198.85
2024-10-03,META,580.47
2024-10-03,MSFT,412.66
2024-10-03,NVDA,122.81
2024-10-03,PG,164.77
2024-10-03,XOM,117.28
2024-10-04,AAPL,225.53
2024-10-04,AMZN,186.51
2024-10-04,GOOGL,166.22
2024-10-04,JNJ,154.29
2024-10-04,JPM,205.91
2024-10-04,META,593.59
2024-10-04,MSFT,412.19
2024-10-04,NVDA,124.88
2024-10-04,PG,163.57
2024-10-04,XOM,119.43
2024-10-07,AAPL,220.45
2024-10-07,AMZN,180.8
2024-10-07,GOOGL,162.16
2024-10-07,JNJ,153.56
2024-10-07,JPM,205.63
2024-10-07,META,582.47
2024-10-07,MSFT,405.73
2024-10-07,NVDA,127.68
2024-10-07,PG,161.87
2024-10-07,XOM,119.95
2024-10-08,AAPL,224.51
2024-10-08,AMZN,182.72
2024-10-08,GOOGL,163.55
2024-10-08,JNJ,153.71
2024-10-08,JPM,205.45
2024-10-08,META,590.55
2024-10-08,MSFT,410.85
2024-10-08,NVDA,132.84
2024-10-08,PG,162.87
2024-10-08,XOM,116.76
2024-10-09,AAPL,228.26
2024-10-09,AMZN,185.17
2024-10-09,GOOGL,161.04
2024-10-09,JNJ,154.64
2024-10-09,JPM,208.06
2024-10-09,META,588.18
2024-10-09,MSFT,413.58
2024-10-09,NVDA,132.6
2024-10-09,PG,163.95
2024-10-09,XOM,116.81
2024-10-10,AAPL,227.76
2024-10-10,AMZN,186.65
2024-10-10,GOOGL,161.26
2024-10-10,JNJ,154.5
2024-10-10,JPM,207.49
2024-10-10,META,581.53
2024-10-10,MSFT,411.97
2024-10-10,NVDA,134.76
2024-10-10,PG,163.64
2024-10-10,XOM,117.81
2024-10-11,AAPL,226.28
2024-10-11,AMZN,188.82
2024-10-11,GOOGL,162.42
2024-10-11,JNJ,155.42
2024-10-11,JPM,216.7
2024-10-11,META,587.62
2024-10-11,MSFT,412.45
2024-10-11,NVDA,134.75
2024-10-11,PG,165.71
2024-10-11,XOM,118.26
2024-10-14,AAPL,230.01
2024-10-14,AMZN,187.54
2024-10-14,GOOGL,164.13
2024-10-14,JNJ,155.55
2024-10-14,JPM,215.91
2024-10-14,META,588.09
2024-10-14,MSFT,415.24
2024-10-14,NVDA,138.02
2024-10-14,PG,167.09
2024-10-14,XOM,118.71
2024-10-15,AAPL,232.54
2024-10-15,AMZN,187.69
2024-10-15,GOOGL,164.63
2024-10-15,JNJ,157.96
2024-10-15,JPM,216.8
2024-10-15,META,583.96
2024-10-15,MSFT,414.84
2024-10-15,NVDA,131.55
2024-10-15,PG,168.11
2024-10-15,XOM,115.14
2024-10-16,AAPL,230.48
2024-10-16,AMZN,186.89
2024-10-16,GOOGL,164.33
2024-10-16,JNJ,158.13
2024-10-16,JPM,218.02
2024-10-16,META,574.51
2024-10-16,MSFT,412.25
2024-10-16,NVDA,135.67
2024-10-16,PG,166.96
2024-10-16,XOM,115.44
2024-10-17,AAPL,230.85
2024-10-17,AMZN,187.53
2024-10-17,GOOGL,162.11
2024-10-17,JNJ,158.31
2024-10-17,JPM,218.78
2024-10-17,META,574.65
2024-10-17,MSFT,412.84
2024-10-17,NVDA,136.88
2024-10-17,PG,166.86
2024-10-17,XOM,115.14
2024-10-18,AAPL,233.68
2024-10-18,AMZN,188.99
2024-10-18,GOOGL,162.6
2024-10-18,JNJ,158.94
2024-10-18,JPM,219.71
2024-10-18,META,574.19
2024-10-18,MSFT,414.27
2024-10-18,NVDA,137.95
2024-10-18,PG,166.87
2024-10-18,XOM,114.82
2024-10-21,AAPL,235.16
2024-10-21,AMZN,189.07
2024-10-21,GOOGL,163.24
2024-10-21,JNJ,156.74
2024-10-21,JPM,217.4
2024-10-21,META,572.89
2024-10-21,MSFT,414.88
2024-10-21,NVDA,143.66
2024-10-21,PG,165.18
2024-10-21,XOM,114.88
2024-10-22,AAPL,234.54
2024-10-22,AMZN,189.7
2024-10-22,GOOGL,164.31
2024-10-22,JNJ,157.33
2024-10-22,JPM,218.49
2024-10-22,META,579.71
2024-10-22,MSFT,423.53
2024-10-22,NVDA,143.54
2024-10-22,PG,165.33
2024-10-22,XOM,115.48
2024-10-23,AAPL,229.47
2024-10-23,AMZN,184.71
2024-10-23,GOOGL,161.96
2024-10-23,JNJ,159.65
2024-10-23,JPM,217.8
2024-10-23,META,561.47
2024-10-23,MSFT,420.65
2024-10-23,NVDA,139.51
2024-10-23,PG,165.21
2024-10-23,XOM,115.07
2024-10-24,AAPL,229.28
2024-10-24,AMZN,186.38
2024-10-24,GOOGL,161.9
2024-10-24,JNJ,157.54
2024-10-24,JPM,219.33
2024-10-24,META,565.54
2024-10-24,MSFT,420.78
2024-10-24,NVDA,140.36
2024-10-24,PG,165.25
2024-10-24,XOM,114.42
2024-10-25,AAPL,230.11
2024-10-25,AMZN,187.83
2024-10-25,GOOGL,164.44
2024-10-25,JNJ,154.86
2024-10-25,JPM,216.72
2024-10-25,META,570.99
2024-10-25,MSFT,424.17
2024-10-25,NVDA,141.49
2024-10-25,PG,163.89
2024-10-25,XOM,114.32
2024-10-28,AAPL,232.09
2024-10-28,AMZN,188.39
2024-10-28,GOOGL,165.88
2024-10-28,JNJ,155.55
2024-10-28,JPM,219.83
2024-10-28,META,575.88
2024-10-28,MSFT,422.62
2024-10-28,NVDA,140.47
2024-10-28,PG,164.94
2024-10-28,XOM,113.76
2024-10-29,AAPL,232.36
2024-10-29,AMZN,190.83
2024-10-29,GOOGL,168.82
2024-10-29,JNJ,154.1
2024-10-29,JPM,217.3
2024-10-29,META,590.94
2024-10-29,MSFT,427.93
2024-10-29,NVDA,141.2
2024-10-29,PG,162.87
2024-10-29,XOM,112.21
2024-10-30,AAPL,228.81
2024-10-30,AMZN,192.73
2024-10-30,GOOGL,173.58
2024-10-30,JNJ,154.6
2024-10-30,JPM,218.77
2024-10-30,META,589.46
2024-10-30,MSFT,428.5
2024-10-30,NVDA,139.29
2024-10-30,PG,161.88
2024-10-30,XOM,111.64
2024-10-31,AAPL,224.65
2024-10-31,AMZN,186.4
2024-10-31,GOOGL,170.25
2024-10-31,JNJ,153.88
2024-10-31,JPM,216.34
2024-10-31,META,565.34
2024-10-31,MSFT,402.57
2024-10-31,NVDA,132.71
2024-10-31,PG,160.93
2024-10-31,XOM,111.73
2024-11-01,AAPL,221.66
2024-11-01,AMZN,197.93
2024-11-01,GOOGL,170.43
2024-11-01,JNJ,154.14
2024-11-01,JPM,217.34
2024-11-01,META,564.92
2024-11-01,MSFT,406.55
2024-11-01,NVDA,135.35
2024-11-01,PG,160.85
2024-11-01,XOM,109.98
2024-11-04,AAPL,220.77
2024-11-04,AMZN,195.78
2024-11-04,GOOGL,168.39
2024-11-04,JNJ,152.32
2024-11-04,JPM,214.26
2024-11-04,META,558.47
2024-11-04,MSFT,404.66
2024-11-04,NVDA,136.0
2024-11-04,PG,160.83
2024-11-04,XOM,113.48
2024-11-05,AAPL,222.2
2024-11-05,AMZN,199.5
2024-11-05,GOOGL,168.88
2024-11-05,JNJ,152.42
2024-11-05,JPM,215.92
2024-11-05,META,570.17
2024-11-05,MSFT,407.63
2024-11-05,NVDA,139.86
2024-11-05,PG,161.49
2024-11-05,XOM,113.81
2024-11-06,AAPL,221.47
2024-11-06,AMZN,207.09
2024-11-06,GOOGL,175.62
2024-11-06,JNJ,151.97
2024-11-06,JPM,240.85
2024-11-06,META,569.79
2024-11-06,MSFT,416.27
2024-11-06,NVDA,145.56
2024-11-06,PG,156.9
2024-11-06,XOM,115.77
2024-11-07,AAPL,226.21
2024-11-07,AMZN,210.05
2024-11-07,GOOGL,179.84
2024-11-07,JNJ,150.86
2024-11-07,JPM,230.44
2024-11-07,META,589.36
2024-11-07,MSFT,421.47
2024-11-07,NVDA,148.83
2024-11-07,PG,159.2
2024-11-07,XOM,115.91
2024-11-08,AAPL,225.94
2024-11-08,AMZN,208.18
2024-11-08,GOOGL,177.45
2024-11-08,JNJ,149.65
2024-11-08,JPM,231.03
2024-11-08,META,587.01
2024-11-08,MSFT,418.61
2024-11-08,NVDA,147.58
2024-11-08,PG,163.39
2024-11-08,XOM,115.87
2024-11-11,AAPL,223.22
2024-11-11,AMZN,206.84
2024-11-11,GOOGL,179.44
2024-11-11,JNJ,149.24
2024-11-11,JPM,233.28
2024-11-11,META,580.87
2024-11-11,MSFT,414.12
2024-11-11,NVDA,145.21
2024-11-11,PG,161.76
2024-11-11,XOM,115.26
2024-11-12,AAPL,223.22
2024-11-12,AMZN,208.91
2024-11-12,GOOGL,180.7
2024-11-12,JNJ,146.93
2024-11-12,JPM,233.54
2024-11-12,META,582.51
2024-11-12,MSFT,419.09
2024-11-12,NVDA,148.24
2024-11-12,PG,161.57
2024-11-12,XOM,115.14
2024-11-13,AAPL,224.11
2024-11-13,AMZN,214.1
2024-11-13,GOOGL,177.98
2024-11-13,JNJ,147.5
2024-11-13,JPM,235.1
2024-11-13,META,577.71
2024-11-13,MSFT,421.24
2024-11-13,NVDA,146.22
2024-11-13,PG,162.29
2024-11-13,XOM,116.21
2024-11-14,AAPL,227.19
2024-11-14,AMZN,211.48
2024-11-14,GOOGL,174.69
2024-11-14,JNJ,146.19
2024-11-14,JPM,235.79
2024-11-14,META,574.88
2024-11-14,MSFT,422.92
2024-11-14,NVDA,146.71
2024-11-14,PG,162.78
2024-11-14,XOM,116.29
2024-11-15,AAPL,223.99
2024-11-15,AMZN,202.61
2024-11-15,GOOGL,171.62
2024-11-15,JNJ,148.24
2024-11-15,JPM,239.15
2024-11-15,META,551.89
2024-11-15,MSFT,411.14
2024-11-15,NVDA,141.93
2024-11-15,PG,165.18
2024-11-15,XOM,115.09
2024-11-18,AAPL,226.99
2024-11-18,AMZN,201.7
2024-11-18,GOOGL,174.42
2024-11-18,JNJ,148.98
2024-11-18,JPM,238.87
2024-11-18,META,552.21
2024-11-18,MSFT,411.89
2024-11-18,NVDA,140.1
2024-11-18,PG,166.35
2024-11-18,XOM,116.05
2024-11-19,AAPL,227.25
2024-11-19,AMZN,204.61
2024-11-19,GOOGL,177.22
2024-11-19,JNJ,147.27
2024-11-19,JPM,236.98
2024-11-19,META,558.88
2024-11-19,MSFT,413.9
2024-11-19,NVDA,146.96
2024-11-19,PG,166.36
2024-11-19,XOM,114.43
2024-11-20,AAPL,227.97
